gameId,season,epNum,date,left,middle,right,winnerIndices
4619,20,4428,2003-12-03,Robert Morgan,Tom Parker,Lillie Salsberry,[2]
4620,20,4429,2003-12-04,Lillie Salsberry,Ben Eggenberger,Jeffrey Burcaw,[2]
4621,20,4430,2003-12-05,Jeffrey Burcaw,Renie Sotiropoulos,Brian Lambert,[1]
4622,20,4431,2003-12-08,Renie Sotiropoulos,Mindy Steinberg,Patrick Fernan,[2]
4623,20,4432,2003-12-09,Patrick Fernan,Sandy Topping,Eok Ngo,[0]
4624,20,4433,2003-12-10,Patrick Fernan,Neal Racioppo,Cathryn Colby,[0]
4625,20,4434,2003-12-11,Patrick Fernan,Art Seaman,Molly Strothmann,[2]
4626,20,4435,2003-12-12,Molly Strothmann,Tim Heaney,Wes Johnson,[2]
4627,20,4436,2003-12-15,Wes Johnson,Steve Schneider,Miriam Kadansky,[0]
4628,20,4437,2003-12-16,Wes Johnson,Erin Topping,John Haynes,[2]
4629,20,4438,2003-12-17,John Haynes,Randal Allred,Michele Bassett,[2]
4630,20,4439,2003-12-18,Michele Bassett,Erika Rogers,Dave Oberhart,[1]
4631,20,4440,2003-12-19,Erika Rogers,Christian Maher,Kathleen Mainhart,[0]
4633,20,4441,2003-12-22,Erika Rogers,James Meyers,Tom Underwood,[0]
4634,20,4442,2003-12-23,Erika Rogers,Andy Thomas,Bernadette Price,[1]
4635,20,4443,2003-12-24,Andy Thomas,Patricia Baillif,Brad Ritter,[1]
4636,20,4444,2003-12-25,Patricia Baillif,Jamie Aliperti,Kim Lothringer,[1]
4637,20,4445,2003-12-26,Jamie Aliperti,John Salmon,Jennifer Pelletier,[1]
4638,20,4446,2003-12-29,John Salmon,Chris Stansfield,Riki Swanson,[1]
4639,20,4447,2003-12-30,Chris Stansfield,Micah Morken,Kasey Berry,[1]
4640,20,4448,2003-12-31,Micah Morken,Robert Gonzalez,Brenna McGowan,[0]
4641,20,4449,2004-01-01,Micah Morken,Clint Hill,Faith O'Neal,[2]
4642,20,4450,2004-01-02,Faith O'Neal,Joe Wolke,Luke McConnell,[1]
3133,20,4451,2004-01-05,Joe Wolke,Naomi Brokaw,Tom Walsh,[2]
3134,20,4452,2004-01-06,Tom Walsh,Chris Serb,Lisa Cherry,[0]
3136,20,4453,2004-01-07,Tom Walsh,Melanie Leon,Luis Corchado,[0]
3138,20,4454,2004-01-08,Tom Walsh,Belinda Reid,Michael Schlitzer,[0]
3140,20,4455,2004-01-09,Tom Walsh,Jennifer Rojo,A.J. Monaco,[0]
3142,20,4456,2004-01-12,Tom Walsh,Ron Blood,Snowden Becker,[0]
3084,20,4457,2004-01-13,Tom Walsh,Dave Fuller,Meg Wall-Wild,"[0, 1]"
3144,20,4458,2004-01-14,Tom Walsh,Dave Fuller,Steve Hall,[2]
3199,20,4459,2004-01-15,Steve Hall,Liz Slaby,Frank Amanat,[2]
3202,20,4460,2004-01-16,Frank Amanat,Clay Wilson,Carolyn Zsoldos,[0]
3205,20,4461,2004-01-19,Frank Amanat,Regina Fitzsimmons,Asad Jaleel,[0]
3207,20,4462,2004-01-20,Frank Amanat,Kate Charron,Matt Lohr,[1]
3208,20,4463,2004-01-21,Kate Charron,Joanne Casey,Clinton Reese,[2]
3211,20,4464,2004-01-22,Clinton Reese,Barry McKnight,Margaret Meehan,[2]
3214,20,4465,2004-01-23,Margaret Meehan,Joy Forrester,Dave Meehan,[0]
3216,20,4466,2004-01-26,Margaret Meehan,Neil Silverman,Todd Wilson,[2]
3218,20,4467,2004-01-27,Todd Wilson,Lili Williams,Rich Quigley,[1]
3220,20,4468,2004-01-28,Lili Williams,Rob Poodiack,Elizabeth Fricker,[0]
3221,20,4469,2004-01-29,Lili Williams,Jeff Kuhn,Caroline Cross,[1]
3225,20,4470,2004-01-30,Jeff Kuhn,Mike Janssen,Lisa Kaiser,[0]
2907,20,4471,2004-02-02,Jeff Kuhn,Jennifer Quinn,Rice Whaley,[0]
3230,20,4472,2004-02-03,Jeff Kuhn,Ron Banks,Marianne Henderson,[2]
3233,20,4473,2004-02-04,Marianne Henderson,David Johnston,Kim McShane,[1]
3236,20,4474,2004-02-05,David Johnston,Cynthia Dvorak,John Maloy,[2]
3238,20,4475,2004-02-06,John Maloy,Arthur Gandolfi,Lorraine Stalberg,[1]
3241,20,4486,2004-02-23,Arthur Gandolfi,Matt McDonell,Deborah Walsh,[0]
3243,20,4487,2004-02-24,Arthur Gandolfi,Sean Morris,Janice Dooner Lynch,"[0, 2]"
3245,20,4488,2004-02-25,Arthur Gandolfi,Janice Dooner Lynch,Damon DiPietro,[0]
3247,20,4489,2004-02-26,Arthur Gandolfi,Beverly Beardsley,Patrick Macaraeg,[2]
3248,20,4490,2004-02-27,Patrick Macaraeg,Jeff Trumbower,Gay Hammond,[0]
3251,20,4491,2004-03-01,Patrick Macaraeg,Jennifer Godwin,Vince Valle,[0]
3260,20,4492,2004-03-02,Patrick Macaraeg,John Davies,Marisa Goldstein,[1]
3262,20,4493,2004-03-03,John Davies,Judy Weisman,Chris Parsons,[2]
3267,20,4494,2004-03-04,Chris Parsons,Matt Fisher,Jennifer Wilder,[1]
3270,20,4495,2004-03-05,Matt Fisher,Phil York,Beth Graham,[2]
3272,20,4496,2004-03-08,Beth Graham,Laura Simandl,Mike Weaver,[0]
3276,20,4497,2004-03-09,Beth Graham,Deepa Iyengar,Bobby Goldstein,[2]
3278,20,4498,2004-03-10,Bobby Goldstein,Susie López,George Lewis,[0]
3281,20,4499,2004-03-11,Bobby Goldstein,Donna Isbell Walker,Doug Meyer,[0]
3284,20,4500,2004-03-12,Bobby Goldstein,Ellie O'Donnell,Pat Harder,[1]
3286,20,4501,2004-03-15,Ellie O'Donnell,Steve Reynolds,Sue Shelly,[1]
3289,20,4502,2004-03-16,Steve Reynolds,Nick Gebelt,Jennifer Thorne,[0]
3292,20,4503,2004-03-17,Steve Reynolds,Ann Dickie,Michael Berthold,[0]
3294,20,4504,2004-03-18,Steve Reynolds,Kathy Mansbery,Todd Kim,[0]
3297,20,4505,2004-03-19,Steve Reynolds,Sonja Srinivasan,Mary Gabe,[1]
3299,20,4506,2004-03-22,Sonja Srinivasan,Brian G. Hartz,Daniel Black,[0]
3302,20,4507,2004-03-23,Sonja Srinivasan,Debra Dondrea Galant,Jack Rosenzweig,[2]
3304,20,4508,2004-03-24,Jack Rosenzweig,Grace Suh,Tom Ogorzalek,[0]
3308,20,4509,2004-03-25,Jack Rosenzweig,Monica Shafer,Mike Smith,[2]
3310,20,4510,2004-03-26,Mike Smith,Valerie Takacs,Don Wynne,[1]
3313,20,4511,2004-03-29,Valerie Takacs,Suzan Hyssen,Avi Schwartz,[0]
3315,20,4512,2004-03-30,Valerie Takacs,David Seminer,Anne Noble,[1]
3316,20,4513,2004-03-31,David Seminer,Becky Galipeau,Linda Garvin,[0]
3147,20,4514,2004-04-01,David Seminer,Sandi Hood,Chris Miller,[2]
3149,20,4515,2004-04-02,Chris Miller,Bobbie Lewis,"William Nicks, Jr.",[0]
3154,20,4516,2004-04-05,Chris Miller,Jenny Taylor,Bruce Williams,[0]
3156,20,4517,2004-04-06,Chris Miller,Joy Schauer,Jonathan Turer,[0]
3157,20,4518,2004-04-07,Chris Miller,Glenn Howes,Diana Wynne,[0]
3115,20,4519,2004-04-08,Chris Miller,Scott Renzoni,Martha Blakeslee,[1]
3160,20,4520,2004-04-09,Scott Renzoni,Deborah White,Michael Memberg,[0]
3162,20,4521,2004-04-12,Scott Renzoni,Lance Higgins,Lynn Stanton,[0]
3163,20,4522,2004-04-13,Scott Renzoni,Kristine Beck,Billy Buchsbaum,[0]
3166,20,4523,2004-04-14,Scott Renzoni,Jennifer Borman,Stan Brown,[2]
3167,20,4524,2004-04-15,Stan Brown,Kevin Shortell,Mary Margaret Bell,[0]
3170,20,4525,2004-04-16,Stan Brown,Geoff Strain,Ed Kim,[1]
3172,20,4526,2004-04-19,Geoff Strain,Wilson Lee,David Abolafia,[2]
3174,20,4527,2004-04-20,David Abolafia,Nancy Fink,Dan Rowley,[0]
3175,20,4528,2004-04-21,David Abolafia,Tom Baker,Wendy Ruopp,[1]
3177,20,4529,2004-04-22,Tom Baker,Susan Durham,James Rogers,[0]
3180,20,4530,2004-04-23,Tom Baker,Liz Lynch,Marc Anderson,[0]
3182,20,4531,2004-04-26,Tom Baker,Doug Grenier,Richard Sautter,[1]
3183,20,4532,2004-04-27,Doug Grenier,Frank Dempsey,Sarah Wagner,[1]
3186,20,4533,2004-04-28,Frank Dempsey,Dave Stern,Teresa McGervey,[1]
3187,20,4534,2004-04-29,Dave Stern,Nancy Floyd,Don Kraft,[2]
3188,20,4535,2004-04-30,Don Kraft,Al Davis,Jennifer Morgan,[1]
2614,20,4546,2004-05-17,Al Davis,Laura Paquet,Bill Kinnaird,[0]
2636,20,4547,2004-05-18,Al Davis,Matt Cookson,Suzanne LaVere,[0]
2637,20,4548,2004-05-19,Al Davis,Tim MacGowan,Kristina Alexander,[2]
2638,20,4549,2004-05-20,Kristina Alexander,Paul Nethercut,Robert Furtney,[1]
2639,20,4550,2004-05-21,Paul Nethercut,Jeremy Schanck,Juan Carlos Batlle,[1]
2640,20,4551,2004-05-24,Jeremy Schanck,Daniel Morgan,Gina George,[0]
2641,20,4552,2004-05-25,Jeremy Schanck,Glenn Fechner,Anne Boyd,[2]
2642,20,4553,2004-05-26,Anne Boyd,Larry Hamberlin,Martha Fingleton,[0]
2643,20,4554,2004-05-27,Anne Boyd,M'Liss Moore,Andy Yermack,[0]
2644,20,4555,2004-05-28,Anne Boyd,Jen Jorczak,Philip Blustein,[0]
2645,20,4556,2004-05-31,Anne Boyd,Patti Gregg,Jerry Harvey,[2]
2646,20,4557,2004-06-01,Jerry Harvey,Toby Guebert,Sue McClung,[0]
224,20,4558,2004-06-02,Jerry Harvey,Ken Jennings,Julia Lazarus,[1]
1517,20,4559,2004-06-03,Ken Jennings,Chad Kaihe,Carrie Youngblood,[0]
1539,20,4560,2004-06-04,Ken Jennings,Neil Thom,Dane Petersen,[0]
1551,20,4561,2004-06-07,Ken Jennings,Josh Hornik,Clinton Wieden,[0]
1552,20,4562,2004-06-08,Ken Jennings,Corey Halgren,Paula Filson,[0]
1576,20,4563,2004-06-09,Ken Jennings,Kevin Stanley,Anne Fritz,[0]
1587,20,4564,2004-06-10,Ken Jennings,Susan Gress,Laura Adomunas,[0]
1594,20,4565,2004-06-11,Ken Jennings,Al Arsenault,Ethan Culbreth,[0]
1610,20,4566,2004-06-14,Ken Jennings,Carla DenHartog,Joe Riley,[0]
1611,20,4567,2004-06-15,Ken Jennings,Karen Gasperino,David Steinhardt,[0]
1612,20,4568,2004-06-16,Ken Jennings,Patricia Davis,Josh Thorpe,[0]
1613,20,4569,2004-06-17,Ken Jennings,Steve DiGiulio,Deirdre Basile,[0]
1619,20,4570,2004-06-18,Ken Jennings,Bret Bradigan,Ellen Cook,[0]
2675,20,4571,2004-06-21,Ken Jennings,Matt Ottinger,Scheri Mullins,[0]
2678,20,4572,2004-06-22,Ken Jennings,Rick Faulkner,Kelly Parker,[0]
2682,20,4573,2004-06-23,Ken Jennings,Cathy Weber,Sarah Jane Woodall,[0]
2683,20,4574,2004-06-24,Ken Jennings,Bryan Givens,Miriam Bamberger,[0]
2684,20,4575,2004-06-25,Ken Jennings,Chris Edwards,Michael Cudahy,[0]
2687,20,4576,2004-06-28,Ken Jennings,Michael Magdalena,Lori Fountain,[0]
2693,20,4577,2004-06-29,Ken Jennings,Alan Paul,Laura Leslie,[0]
2694,20,4578,2004-06-30,Ken Jennings,Ryan McClarren,Sue Richman,[0]
2695,20,4579,2004-07-01,Ken Jennings,Vicki Reynolds,Chris Mason,[0]
2696,20,4580,2004-07-02,Ken Jennings,Judy MacLeod Reardon,Mary Ann Eitler,[0]
2697,20,4581,2004-07-05,Ken Jennings,Lucinda Sabino,Nick Aretakis,[0]
2699,20,4582,2004-07-06,Ken Jennings,Tom Aquino,Jenny Miller,[0]
2700,20,4583,2004-07-07,Ken Jennings,Michael Vance,Vanessa Osborne,[0]
2703,20,4584,2004-07-08,Ken Jennings,Oliver Mellet,Leonard Koss,[0]
2704,20,4585,2004-07-09,Ken Jennings,Kate Carlyle,Darcy Vernier,[0]
2705,20,4586,2004-07-12,Ken Jennings,Rich Carroll,Jennifer Lajewski,[0]
2721,20,4587,2004-07-13,Ken Jennings,Irene Lawrence,Max Corrick,[0]
2722,20,4588,2004-07-14,Ken Jennings,Greg Narver,Darcy Smith,[0]
2723,20,4589,2004-07-15,Ken Jennings,Lou Ascatigno,Tom Vanderloo,[0]
2485,20,4590,2004-07-16,Ken Jennings,Mary McCarthy,Frank McNeil,[0]
2729,20,4591,2004-07-19,Ken Jennings,Beverly Herter,Tim Crockett,[0]
2730,20,4592,2004-07-20,Ken Jennings,Christopher Mensel,Susan Keller,[0]
2731,20,4593,2004-07-21,Ken Jennings,Liese Tamburrino,Art Borgemenke,[0]
2732,20,4594,2004-07-22,Ken Jennings,Michael Jaeger,Denele Hamada,[0]
920,20,4595,2004-07-23,Ken Jennings,Sarah Mulloy,Kristine O'Connell-McCoy,[0]
1,21,4596,2004-09-06,Ken Jennings,Betsey Casman,J.D. Smith,[0]
2,21,4597,2004-09-07,Ken Jennings,Bob Watts,Rich Hartz,[0]
3,21,4598,2004-09-08,Ken Jennings,Adam Meyer,Laura Gustafson,[0]
4,21,4599,2004-09-09,Ken Jennings,Amy Helmes,Todd Perkins,[0]
5,21,4600,2004-09-10,Ken Jennings,Kollin Min,Bill Scheller,[0]
6,21,4601,2004-09-13,Ken Jennings,Dana Dolan,Bruce England,[0]
7,21,4602,2004-09-14,Ken Jennings,Kate Duffy,Robert Quinn,[0]
8,21,4603,2004-09-15,Ken Jennings,Cara Butler,David Fishbach,[0]
9,21,4604,2004-09-16,Ken Jennings,John Cook,Elaine Skopelja,[0]
10,21,4605,2004-09-17,Ken Jennings,Marilyn Werner,Greg Taylor,[0]
21,21,4616,2004-10-04,Ken Jennings,Jeff Suchard,Beth Salkind,[0]
22,21,4617,2004-10-05,Ken Jennings,Pat Greene,Jay Wolman,[0]
23,21,4618,2004-10-06,Ken Jennings,Kathryn Dorminey,Bill Carter,[0]
24,21,4619,2004-10-07,Ken Jennings,Steve Kornya,Jennifer Lord,[0]
25,21,4620,2004-10-08,Ken Jennings,Aimee Watson,Al Lindke,[0]
26,21,4621,2004-10-11,Ken Jennings,Sunny Schomaker,Tristan Mabry,[0]
27,21,4622,2004-10-12,Ken Jennings,Matt Kleinmaier,Marcy Palino,[0]
28,21,4623,2004-10-13,Ken Jennings,Marielle Poss,Larry Bellinger,[0]
29,21,4624,2004-10-14,Ken Jennings,Graham House,K.C. Backer,[0]
30,21,4625,2004-10-15,Ken Jennings,Josh Rosenfeld,José Ruiz Jr.,[0]
36,21,4631,2004-10-25,Ken Jennings,Jennifer Harriss,Nathan Gordon,[0]
37,21,4632,2004-10-26,Ken Jennings,Jeff Matthews,Mary Carpenter,[0]
38,21,4633,2004-10-27,Ken Jennings,Adam Villani,Merritt Hamilton Allen,[0]
39,21,4634,2004-10-28,Ken Jennings,Lori Ann Tennant,Bob Joseph,[0]
40,21,4635,2004-10-29,Ken Jennings,Brian Shipley,Sandy Grimwade,[0]
41,21,4636,2004-11-01,Ken Jennings,Ben Wiles,Lisa Ellis,[0]
42,21,4637,2004-11-03,Ken Jennings,Denise Tanyol,Rob Perry,[0]
43,21,4638,2004-11-04,Ken Jennings,Jerry Taggart,Jennifer Knapp,[0]
44,21,4639,2004-11-05,Ken Jennings,John Murray,Elizabeth Costello,[0]
45,21,4640,2004-11-06,Ken Jennings,Ryan Cook,Leo Wolpert,[0]
46,21,4641,2004-11-08,Ken Jennings,Robert Kirkpatrick,Jennifer Peebles,[0]
47,21,4642,2004-11-09,Ken Jennings,Jeff Hoppes,Dave Oosterhuis,[0]
58,21,4653,2004-11-24,Ken Jennings,Lisa Buckhout,Dan Ford,[0]
59,21,4654,2004-11-25,Ken Jennings,Philip Graves,Whitney Donaghy,[0]
60,21,4655,2004-11-26,Ken Jennings,Andrew Smith,Sanda Kurtz,[0]
61,21,4656,2004-11-29,Ken Jennings,Rob Kimbro,Kathi Fry,[0]
62,21,4657,2004-11-30,Ken Jennings,Nancy Zerg,David Hankins,[1]
63,21,4658,2004-12-01,Nancy Zerg,Nathan Brownback,Katie Fitzgerald,[2]
64,21,4659,2004-12-02,Katie Fitzgerald,Sherri Benoun,Josh Kolchins,[0]
65,21,4660,2004-12-03,Katie Fitzgerald,Pete DeBalli,Kord Heinemann,[1]
66,21,4661,2004-12-06,Pete DeBalli,Dennis Grace,Andy Zimdars,[1]
67,21,4662,2004-12-07,Dennis Grace,Jackie Cipa,Shelley Singh,[1]
68,21,4663,2004-12-08,Jackie Cipa,Alex Bready,Megan Susman,[2]
69,21,4664,2004-12-09,Megan Susman,Karen Lafferty,Tom McCudden,[2]
70,21,4665,2004-12-10,Tom McCudden,Robert Bowsher,Colette Moran,[1]
71,21,4666,2004-12-13,Robert Bowsher,Snow Tempest,David Davalos,[0]
72,21,4667,2004-12-14,Robert Bowsher,Joel Kahn,Jerry Mayer,[1]
73,21,4668,2004-12-15,Joel Kahn,Ethan de Seife,Maureen McKay,[0]
74,21,4669,2004-12-16,Joel Kahn,Grayson Holmes,Cliff Kowalczyk,[1]
75,21,4670,2004-12-17,Grayson Holmes,Jennifer West,Harry Sering,[0]
76,21,4671,2004-12-20,Grayson Holmes,Michael Kalk,Lyle Brenner,[2]
77,21,4672,2004-12-21,Lyle Brenner,Dale Masel,Emily Lawrence,[1]
78,21,4673,2004-12-22,Dale Masel,Hugh Price,David Camp,[1]
82,21,4674,2004-12-23,Hugh Price,Aaron Thompson,Jessica Ayers,[1]
87,21,4675,2004-12-24,Aaron Thompson,Paul Boyer,Catherine Ewen,[0]
89,21,4676,2004-12-27,Aaron Thompson,Christian Mastrodonato,David Gibbs,[0]
91,21,4677,2004-12-28,Aaron Thompson,Laurie Genevro Cole,Dan Suzman,[1]
94,21,4678,2004-12-29,Laurie Genevro Cole,Eric Schwendeman,Larry Haney,[1]
95,21,4679,2004-12-30,Eric Schwendeman,Doug Esker,Maura Gatowski,[2]
96,21,4680,2004-12-31,Maura Gatowski,Kerry Breitenbach,Michael Starsinic,[1]
97,21,4681,2005-01-03,Kerry Breitenbach,David Jackman,Mia Hasouris,[0]
98,21,4682,2005-01-04,Kerry Breitenbach,Chris Mullins,Inez Friedman-Boyce,[0]
99,21,4683,2005-01-05,Kerry Breitenbach,Harry Hall,Val Nieman,[0]
100,21,4684,2005-01-06,Kerry Breitenbach,Alli Hammond,Nick Hoffmann,[0]
102,21,4685,2005-01-07,Kerry Breitenbach,Ruchi Aggarwal,Joshua Allen,[2]
103,21,4686,2005-01-10,Joshua Allen,Rick Pernod,Jennie Gerres,[0]
104,21,4687,2005-01-11,Joshua Allen,Jonathan Henke,Alex Rubington,[2]
106,21,4688,2005-01-12,Alex Rubington,Leslie Burns-Dell'Acqua,Tim Russell,[2]
107,21,4689,2005-01-13,Tim Russell,Kevin Montgomery,Patricia Perlowski,[0]
108,21,4690,2005-01-14,Tim Russell,Bud Humphrey,Suzanne Reeve,[1]
109,21,4691,2005-01-17,Bud Humphrey,Tom Stenson,Barrett Hildreth,[0]
110,21,4692,2005-01-18,Bud Humphrey,Rosann O'Reilly,Scott Johnson,[0]
111,21,4693,2005-01-19,Bud Humphrey,Ali Moss,Steve Kaplan,[2]
113,21,4694,2005-01-20,Steve Kaplan,Jonathan Smillie,Jen Noon,[2]
114,21,4695,2005-01-21,Jen Noon,Ted Stratton,Matt Weedman,[1]
117,21,4696,2005-01-24,Ted Stratton,Tom McFarland,Katie Heim,[0]
118,21,4697,2005-01-25,Ted Stratton,Bob Shore,Leila Dooley,[1]
334,21,4784,2005-05-26,Bob Shore,Kate Sendegeya,Damon Poore,[0]
337,21,4785,2005-05-27,Bob Shore,Charlie Kahn,Tim Schwab,[1]
346,21,4786,2005-05-30,Charlie Kahn,Lisa Voss,Matt Whitney,[1]
350,21,4787,2005-05-31,Lisa Voss,Neill Kovrig,David Rozenson,[2]
357,21,4788,2005-06-01,David Rozenson,Greg Pokusa,Jaya Lakshminarayanan,[0]
366,21,4789,2005-06-02,David Rozenson,Julie Meister,Rande Jandel,[0]
370,21,4790,2005-06-03,David Rozenson,Tom Walker,Sara Mixter,[1]
377,21,4791,2005-06-06,Tom Walker,Rosemarie Keenan,Brice Sunderland,[2]
378,21,4792,2005-06-07,Brice Sunderland,Kevin Blackley,Tricia McRae,[1]
379,21,4793,2005-06-08,Kevin Blackley,Susie Sisson,Daniel Granof,[2]
381,21,4794,2005-06-09,Daniel Granof,Doug Meyer,Corinth Matéra,[0]
382,21,4795,2005-06-10,Daniel Granof,Brian Algra,Lisa Osterman,[2]
387,21,4796,2005-06-13,Lisa Osterman,Willie Costley,Omar Shokeir,[0]
388,21,4797,2005-06-14,Lisa Osterman,Patrice Escalle,Ben Nuckols,[2]
390,21,4798,2005-06-15,Ben Nuckols,Missy Carlson,John Smith,[1]
394,21,4799,2005-06-16,Missy Carlson,Kammy McCleery,Yeechang Lee,[1]
397,21,4800,2005-06-17,Kammy McCleery,Donna Brutkoski,Jeff Magee,[1]
401,21,4801,2005-06-20,Donna Brutkoski,Andrew Gonzalez,Stephanie Monaghan,[0]
405,21,4802,2005-06-21,Donna Brutkoski,Elaine Thacker,Mike Bober,[2]
408,21,4803,2005-06-22,Mike Bober,Eric Margelefsky,Marlene Lein,[0]
410,21,4804,2005-06-23,Mike Bober,David Tambling,Brandy Shattuck,[2]
411,21,4805,2005-06-24,Brandy Shattuck,Steve Clark,Morgan Chase,[2]
414,21,4806,2005-06-27,Morgan Chase,Sarah Johnson,Andy Sanderson,[1]
416,21,4807,2005-06-28,Sarah Johnson,Pam Maine,Ben Kesling,[2]
418,21,4808,2005-06-29,Ben Kesling,Tony Jonick,Deanna Easter,[0]
421,21,4809,2005-06-30,Ben Kesling,Chad Morgan,Amy Oberst,[1]
422,21,4810,2005-07-01,Chad Morgan,Julie Baker,Mark Eckenwiler,[2]
424,21,4811,2005-07-04,Mark Eckenwiler,Teresa Grasso,Jennifer Weiner,[1]
426,21,4812,2005-07-05,Teresa Grasso,John Colterman,David Madden,[2]
428,21,4813,2005-07-06,David Madden,Michael Segal,Cheryl Bush,[0]
431,21,4814,2005-07-07,David Madden,Jim O'Malley,Jamie Ball,[0]
433,21,4815,2005-07-08,David Madden,Kate Morrical,Matt Barakat,[0]
439,21,4816,2005-07-11,David Madden,Annemarie Gallagher,Jessica Schreader,[0]
442,21,4817,2005-07-12,David Madden,Kem Herding,Charles Martin,[0]
444,21,4818,2005-07-13,David Madden,Audrey Golub,Evan Kleber,[0]
447,21,4819,2005-07-14,David Madden,Kate Brogan,Jennifer Burrus,[0]
448,21,4820,2005-07-15,David Madden,Mark Murray,Karen Arciero,[0]
452,21,4821,2005-07-18,David Madden,Brian Pearson,Laurie Parker,[0]
453,21,4822,2005-07-19,David Madden,Richard Bernstein,Margaret Rhodes,[0]
455,21,4823,2005-07-20,David Madden,Oscar Avila,Ellyn Ritterskamp,[0]
457,21,4824,2005-07-21,David Madden,Aaron Schnier,Britney Harris,[0]
459,21,4825,2005-07-22,David Madden,Dan Tick,Maya Kobersy,[0]
487,22,4826,2005-09-12,David Madden,Catie Camille,Willy Jay,[0]
503,22,4827,2005-09-13,David Madden,Jennifer Buermann,Matthew Luter,[0]
506,22,4828,2005-09-14,David Madden,Sharon Rupe,John Shivers,[0]
507,22,4829,2005-09-15,David Madden,Michael Shirts,Martha McKinney,[0]
509,22,4830,2005-09-16,David Madden,Eric Rosen,Janet Kaufman,[0]
512,22,4831,2005-09-19,David Madden,Steve Kaltenbaugh,Victoria Groce,[2]
513,22,4832,2005-09-20,Victoria Groce,Stacey Swann,Ray Freson,[2]
515,22,4833,2005-09-21,Ray Freson,Mike Leger,Carol Hager,[1]
517,22,4834,2005-09-22,Mike Leger,Deborah Slattery,Chris Hartley,[1]
519,22,4835,2005-09-23,Deborah Slattery,Andrew Segal,Heather Pharo,[0]
521,22,4836,2005-09-26,Deborah Slattery,Monica Vidrio,Melissa Ingells,[1]
523,22,4837,2005-09-27,Monica Vidrio,Caleb Whitaker,Andy Rosenberg,[2]
527,22,4838,2005-09-28,Andy Rosenberg,Jeanie Kyle,Tom Streit,[0]
530,22,4839,2005-09-29,Andy Rosenberg,Mark Barrett,Alison Beightol,[1]
532,22,4840,2005-09-30,Mark Barrett,Will Hester,Elizabeth Randisi,[2]
535,22,4841,2005-10-03,Elizabeth Randisi,Zeb Schobernd,Jason Richards,[2]
538,22,4842,2005-10-04,Jason Richards,Susan Daniels,Thaddeus Grimes-Gruczka,[0]
540,22,4843,2005-10-05,Jason Richards,Caren Chancey,Justin Porter,[0]
542,22,4844,2005-10-06,Jason Richards,Helen Kaluzny,Brendan Beier,[0]
544,22,4845,2005-10-07,Jason Richards,Ted Barnett,Melissa Prepster,[2]
567,22,4851,2005-10-17,Melissa Prepster,Stuart Nadler,Paul Tavianini,[0]
569,22,4852,2005-10-18,Melissa Prepster,Dominic Owen-Williams,Kim Strassburger,[1]
571,22,4853,2005-10-19,Dominic Owen-Williams,Steve O'Connor,Katie Miltich,[1]
573,22,4854,2005-10-20,Steve O'Connor,Lori Skelton,Bob Johnson,[0]
575,22,4855,2005-10-21,Steve O'Connor,Paulette Beete,Amanda Traphagan,[2]
578,22,4856,2005-10-24,Amanda Traphagan,John Kelly,Claire O'Brien,[1]
579,22,4857,2005-10-25,John Kelly,Chris Jones,Diane Mettam,[2]
581,22,4858,2005-10-26,Diane Mettam,Jeff Pandin,Susan Klak,[1]
583,22,4859,2005-10-27,Jeff Pandin,Joey Bland,Jennifer Furlong,[1]
585,22,4860,2005-10-28,Joey Bland,Alaric Smith,Laura Henne,[0]
588,22,4861,2005-10-31,Joey Bland,Maria Wenglinsky,Steve Ostini,[1]
590,22,4862,2005-11-01,Maria Wenglinsky,Jeremy Evans,Philip Huang,[0]
592,22,4863,2005-11-02,Maria Wenglinsky,David Braxton,Leslie Burns-Dell'Acqua,[0]
594,22,4864,2005-11-03,Maria Wenglinsky,Kingslea Bueltel,Jim Gilcreast,[0]
595,22,4865,2005-11-04,Maria Wenglinsky,Shelley Fellner-Rosenberg,Kari Russ,[0]
620,22,4876,2005-11-21,Maria Wenglinsky,Michael Cramer,Jeff Cuffee,[1]
623,22,4877,2005-11-22,Michael Cramer,Jeanne McDougall,Bill MacDonald,[2]
625,22,4878,2005-11-23,Bill MacDonald,Beth Chalecki,Scott Zimmerman,[0]
627,22,4879,2005-11-24,Bill MacDonald,Ben Davis,Wendy Stancer,[0]
630,22,4880,2005-11-25,Bill MacDonald,Robert J. Lee,Pat Godwin,[0]
634,22,4881,2005-11-28,Bill MacDonald,Beth Doner,Vik Vaz,[2]
637,22,4882,2005-11-29,Vik Vaz,Kelly Croissant,Deena Banks,[0]
639,22,4883,2005-11-30,Vik Vaz,Josh Danson,Liz Lackey,[0]
641,22,4884,2005-12-01,Vik Vaz,Jenn Carlson,Adam Weinstein,[2]
643,22,4885,2005-12-02,Adam Weinstein,Michael Levitin,Glenda Niemiec,[0]
646,22,4886,2005-12-05,Adam Weinstein,Todd Roshak,Vicky Stanton,[2]
648,22,4887,2005-12-06,Vicky Stanton,Charles Bagot,Marianna Johnson,[0]
651,22,4888,2005-12-07,Vicky Stanton,Christi Beard,James Quintong,[2]
653,22,4889,2005-12-08,James Quintong,Michael Salerno,LeeAundra Temescu,[2]
655,22,4890,2005-12-09,LeeAundra Temescu,Beth Klein,Elaine Henderson,[2]
658,22,4891,2005-12-12,Elaine Henderson,Rich Way,Bryn Upton,[1]
