season,epNum,gameId,date,contestants,info
21,4780,324,2005-05-20,Brad Rutter vs. John Cuthbertson vs. Chris Miller,"2005 Ultimate Tournament of Champions Round 4, game 4."
21,4779,323,2005-05-19,Brad Rutter vs. Chris Miller vs. John Cuthbertson,"2005 Ultimate Tournament of Champions Round 4, game 3."
21,4778,322,2005-05-18,Jerome Vered vs. Frank Spangenberg vs. Pam Mueller,"2005 Ultimate Tournament of Champions Round 4, game 2."
21,4777,321,2005-05-17,Frank Spangenberg vs. Pam Mueller vs. Jerome Vered,"2005 Ultimate Tournament of Champions Round 4, game 1."
21,4776,314,2005-05-16,Jerome Vered vs. Dan Melia vs. Michael Daunt,"2005 Ultimate Tournament of Champions Round 3, game 6."
21,4775,313,2005-05-13,Matt Zielenski vs. Chris Miller vs. Lan Djang,"2005 Ultimate Tournament of Champions Round 3, game 5."
21,4774,312,2005-05-12,John Cuthbertson vs. Robert Slaven vs. April McManus,"2005 Ultimate Tournament of Champions Round 3, game 4."
21,4773,311,2005-05-11,Shane Whitlock vs. Grace Veach vs. Frank Spangenberg,"2005 Ultimate Tournament of Champions Round 3, game 3."
21,4772,310,2005-05-10,Pam Mueller vs. Phil Yellman vs. Brian Moore,"2005 Ultimate Tournament of Champions Round 3, game 2."
21,4771,309,2005-05-09,Steve Chernicoff vs. Brad Rutter vs. Michael Rooney,"2005 Ultimate Tournament of Champions Round 3, game 1."
21,4770,305,2005-05-06,April McManus vs. Ed Schiffer vs. Jonathan Groff,"2005 Ultimate Tournament of Champions Round 2, game 18."
21,4769,304,2005-05-05,Chuck Forrest vs. Phil Yellman vs. Lara Robillard,"2005 Ultimate Tournament of Champions Round 2, game 17."
21,4768,301,2005-05-04,Frank Spangenberg vs. Bev Schwartzberg vs. Paul Gutowski,"2005 Ultimate Tournament of Champions Round 2, game 16. (Jimmy:..."
21,4767,300,2005-05-03,Bob Verini vs. Tad Carithers vs. John Cuthbertson,"2005 Ultimate Tournament of Champions Round 2, game 15."
21,4766,298,2005-05-02,Eric Terzuolo vs. Pam Mueller vs. Arthur Phillips,"2005 Ultimate Tournament of Champions Round 2, game 14."
21,4765,293,2005-04-29,Grace Veach vs. Michael Rankins vs. Brian Weikle,"2005 Ultimate Tournament of Champions Round 2, game 13."
21,4764,291,2005-04-28,John Beck vs. Brad Rutter vs. Bruce Naegeli,"2005 Ultimate Tournament of Champions Round 2, game 12."
21,4763,289,2005-04-27,Mark Dawson vs. Lan Djang vs. Jeff Richmond,"2005 Ultimate Tournament of Champions Round 2, game 11."
21,4762,288,2005-04-26,Ryan Holznagel vs. Chris Miller vs. David Traini,"2005 Ultimate Tournament of Champions Round 2, game 10. (Austin..."
21,4761,287,2005-04-25,Robin Carroll vs. Matt Zielenski vs. Steve Newman,"2005 Ultimate Tournament of Champions Round 2, game 9."
21,4760,284,2005-04-22,Robert Slaven vs. Eugene Finerman vs. Michael Dupée,"2005 Ultimate Tournament of Champions Round 2, game 8."
21,4759,282,2005-04-21,Leah Greenwald vs. Sean Ryan vs. Jerome Vered,"2005 Ultimate Tournament of Champions Round 2, game 7."
21,4758,281,2005-04-20,Mark Eckard vs. Vinita Kailasanath vs. Brian Moore,"2005 Ultimate Tournament of Champions Round 2, game 6."
21,4757,279,2005-04-19,Steve Berman vs. Eric Newhouse vs. Shane Whitlock,"2005 Ultimate Tournament of Champions Round 2, game 5."
21,4756,272,2005-04-18,Bruce Borchardt vs. Bob Harris vs. Michael Daunt,"2005 Ultimate Tournament of Champions Round 2, game 4."
21,4755,273,2005-04-15,Michael Rooney vs. Tom Walsh vs. Fred Ramen,"2005 Ultimate Tournament of Champions Round 2, game 3."
21,4754,271,2005-04-14,Steve Chernicoff vs. Scott Gillispie vs. India Cooper,"2005 Ultimate Tournament of Champions Round 2, game 2."
21,4753,268,2005-04-13,Kyle Hale vs. Rick Knutsen vs. Dan Melia,"2005 Ultimate Tournament of Champions Round 2, game 1. (Sergeant:..."
21,4752,267,2005-04-12,Ben Lyon vs. Steve Chernicoff vs. Roy Holliday,"2005 Ultimate Tournament of Champions Round 1, game 45. (Edward..."
21,4751,266,2005-04-11,Steven Popper vs. Scott Gillispie vs. David Venderbush,"2005 Ultimate Tournament of Champions Round 1, game 44."
21,4750,262,2005-04-08,Josh DenHartog vs. Trevor Norris vs. Phil Yellman,"2005 Ultimate Tournament of Champions Round 1, game 43."
21,4749,260,2005-04-07,Lara Robillard vs. Michael Braun vs. Bill Dickenson,"2005 Ultimate Tournament of Champions Round 1, game 42."
21,4748,259,2005-04-06,Dave Abbott vs. Mark Born vs. Paul Gutowski,"2005 Ultimate Tournament of Champions Round 1, game 41. (Cheryl:..."
21,4747,258,2005-04-05,Lan Djang vs. Andrew Hutchings vs. Dave Willis,"2005 Ultimate Tournament of Champions Round 1, game 40."
21,4746,255,2005-04-04,Paul Thompson vs. April McManus vs. Larry Cloud,"2005 Ultimate Tournament of Champions Round 1, game 39."
21,4745,250,2005-04-01,Bob Fleenor vs. Matt Zielenski vs. Kurt Bray,"2005 Ultimate Tournament of Champions Round 1, game 38. (Sarah:..."
21,4744,248,2005-03-31,Tom Halpern vs. Graham Gilmer vs. Bruce Naegeli,"2005 Ultimate Tournament of Champions Round 1, game 37."
21,4743,245,2005-03-30,Amy Fine vs. Craig Barker vs. Rick Knutsen,"2005 Ultimate Tournament of Champions Round 1, game 36."
21,4742,243,2005-03-29,Bernie Cullen vs. Pat Healy vs. Kyle Hale,"2005 Ultimate Tournament of Champions Round 1, game 35."
21,4741,242,2005-03-28,Fraser Woodford vs. India Cooper vs. Bill Sloan,"2005 Ultimate Tournament of Champions Round 1, game 34."
21,4740,238,2005-03-25,Bruce Ikawa vs. John Cuthbertson vs. Bob Blake,"2005 Ultimate Tournament of Champions Round 1, game 33."
21,4739,237,2005-03-24,Tom Nichols vs. Eugene Finerman vs. Chacko George,"2005 Ultimate Tournament of Champions Round 1, game 32."
21,4738,235,2005-03-23,Brad Plovan vs. Steve Berman vs. Phoebe Juel,"2005 Ultimate Tournament of Champions Round 1, game 31."
21,4737,233,2005-03-22,Michael Daunt vs. Jeff Stewart vs. Jamie Weiss,"2005 Ultimate Tournament of Champions Round 1, game 30."
21,4736,227,2005-03-21,Lynne Wexler vs. John Ryan vs. Shane Whitlock,"2005 Ultimate Tournament of Champions Round 1, game 29."
21,4735,225,2005-03-18,Robert Slaven vs. Bill Pitassy vs. Russ Schumacher,"2005 Ultimate Tournament of Champions Round 1, game 28."
21,4734,221,2005-03-17,John Zhang vs. Dan Katz vs. Brian Moore,"2005 Ultimate Tournament of Champions Round 1, game 27."
21,4733,219,2005-03-16,Jonathan Groff vs. Eddie Timanus vs. Jean Grewe,"2005 Ultimate Tournament of Champions Round 1, game 26. Audio..."
21,4732,208,2005-03-15,Matt Morris vs. Leah Greenwald vs. Doug Lach,"2005 Ultimate Tournament of Champions Round 1, game 25."
21,4731,207,2005-03-14,Chris Miller vs. Mike Thayer vs. Dennis Donohue,"2005 Ultimate Tournament of Champions Round 1, game 24. (Sarah:..."
21,4730,202,2005-03-11,David Siegel vs. Andrew Westney vs. Steve Newman,"2005 Ultimate Tournament of Champions Round 1, game 23."
21,4729,200,2005-03-10,Jay Rosenberg vs. Pam Mueller vs. Michael Day,"2005 Ultimate Tournament of Champions Round 1, game 22."
21,4728,198,2005-03-09,Erik Larsen vs. Mark Lowenthal vs. Michael Rooney,"2005 Ultimate Tournament of Champions Round 1, game 21."
21,4727,193,2005-03-08,Mark Dawson vs. Elaine Zollner vs. Chris Ward,"2005 Ultimate Tournament of Champions Round 1, game 20."
21,4726,189,2005-03-07,John Kelly vs. Ryan Holznagel vs. Barbara-Anne Eddy,"2005 Ultimate Tournament of Champions Round 1, game 19."
21,4725,185,2005-03-04,John LeDonne vs. Keith Williams vs. Grace Veach,"2005 Ultimate Tournament of Champions Round 1, game 18."
21,4724,183,2005-03-03,Ed Schiffer vs. Andrew Garen vs. Paul Boymel,"2005 Ultimate Tournament of Champions Round 1, game 17."
21,4723,175,2005-03-02,Lee Lassiter vs. Jennifer Wu vs. Fred Ramen,"2005 Ultimate Tournament of Champions Round 1, game 16. (Jimmy:..."
21,4722,176,2005-03-01,Diane Siegel vs. Bruce Borchardt vs. Kevin Keach,"2005 Ultimate Tournament of Champions Round 1, game 15."
21,4721,172,2005-02-28,Jim Scott vs. Jerome Vered vs. Michelle Clum,"2005 Ultimate Tournament of Champions Round 1, game 14."
21,4720,168,2005-02-25,Tad Carithers vs. Leszek Pawlowicz vs. Al Lin,"2005 Ultimate Tournament of Champions Round 1, game 13."
21,4719,166,2005-02-24,John Beck vs. Tom Nosek vs. Carolyn Cracraft,"2005 Ultimate Tournament of Champions Round 1, game 12."
21,4718,163,2005-02-23,Bernard Holloway vs. Billy Baxter vs. Jeff Richmond,"2005 Ultimate Tournament of Champions Round 1, game 11.
Single-player Final Jeopardy!"
21,4717,162,2005-02-22,Michael Dupée vs. Sandra Gore vs. Jack Archey,"2005 Ultimate Tournament of Champions Round 1, game 10."
21,4716,161,2005-02-21,Kermin Fleming vs. Mark Eckard vs. Lance Johnson,"2005 Ultimate Tournament of Champions Round 1, game 9."
21,4715,158,2005-02-18,Brian Wangsgard vs. Jeremy Bate vs. Dan Melia,"2005 Ultimate Tournament of Champions Round 1, game 8."
21,4714,155,2005-02-17,Bev Schwartzberg vs. Sahir Islam vs. Michael Arnone,"2005 Ultimate Tournament of Champions Round 1, game 7."
21,4713,153,2005-02-16,David Sampugnaro vs. Vinita Kailasanath vs. Steve Robin,"2005 Ultimate Tournament of Champions Round 1, game 6."
21,4712,151,2005-02-15,Frank Epstein vs. Bob Harris vs. Tom Cubbage,"2005 Ultimate Tournament of Champions Round 1, game 5."
21,4711,149,2005-02-14,David Traini vs. Alan Bailey vs. Janet Wong,"2005 Ultimate Tournament of Champions Round 1, game 4."
21,4710,146,2005-02-11,Melissa Seal vs. Babu Srinivasan vs. Arthur Phillips,"2005 Ultimate Tournament of Champions Round 1, game 3."
21,4709,144,2005-02-10,Michael Rankins vs. Rachael Schwartz vs. John Genova,"2005 Ultimate Tournament of Champions Round 1, game 2."
21,4708,142,2005-02-09,Leslie Frates vs. Michael Galvin vs. Eric Terzuolo,"2005 Ultimate Tournament of Champions Round 1, game 1."
21,4707,141,2005-02-08,Michael Braun vs. Wes Kovarik vs. Anne Shivers,2005 Teen Tournament final game 2.
21,4706,139,2005-02-07,Michael Braun vs. Wes Kovarik vs. Anne Shivers,2005 Teen Tournament final game 1.
21,4705,135,2005-02-04,Ruvani Fonseka vs. Wes Kovarik vs. Jimmy Li,2005 Teen Tournament semifinal game 3.
21,4704,133,2005-02-03,Michael Braun vs. Peter Severson vs. Caitlin Cook,2005 Teen Tournament semifinal game 2.
21,4703,130,2005-02-02,Steve Golden vs. Anne Shivers vs. Orlando Zambrano,2005 Teen Tournament semifinal game 1.
21,4702,129,2005-02-01,Amy Fletcher vs. Wes Kovarik vs. Anne Shivers,2005 Teen Tournament quarterfinal game 5.
21,4701,127,2005-01-31,Peter Severson vs. Chloé White vs. Orlando Zambrano,2005 Teen Tournament quarterfinal game 4.
21,4700,123,2005-01-28,Caitlin Cook vs. Allan Long vs. Whitney Prince,2005 Teen Tournament quarterfinal game 3.
21,4699,122,2005-01-27,Ruvani Fonseka vs. Steve Golden vs. Kerri Regan,2005 Teen Tournament quarterfinal game 2.
21,4698,120,2005-01-26,Michael Braun vs. Vanamali Compton vs. Jimmy Li,2005 Teen Tournament quarterfinal game 1.
21,4697,118,2005-01-25,Ted Stratton vs. Bob Shore vs. Leila Dooley,
21,4696,117,2005-01-24,Ted Stratton vs. Tom McFarland vs. Katie Heim,
21,4695,114,2005-01-21,Jen Noon vs. Ted Stratton vs. Matt Weedman,
21,4694,113,2005-01-20,Steve Kaplan vs. Jonathan Smillie vs. Jen Noon,
21,4693,111,2005-01-19,Bud Humphrey vs. Ali Moss vs. Steve Kaplan,
21,4692,110,2005-01-18,Bud Humphrey vs. Rosann O'Reilly vs. Scott Johnson,
21,4691,109,2005-01-17,Bud Humphrey vs. Tom Stenson vs. Barrett Hildreth,
21,4690,108,2005-01-14,Tim Russell vs. Bud Humphrey vs. Suzanne Reeve,
21,4689,107,2005-01-13,Tim Russell vs. Kevin Montgomery vs. Patricia Perlowski,
21,4688,106,2005-01-12,Alex Rubington vs. Leslie Burns-Dell'Acqua vs. Tim Russell,
21,4687,104,2005-01-11,Joshua Allen vs. Jonathan Henke vs. Alex Rubington,
21,4686,103,2005-01-10,Joshua Allen vs. Rick Pernod vs. Jennie Gerres,
21,4685,102,2005-01-07,Kerry Breitenbach vs. Ruchi Aggarwal vs. Joshua Allen,Kerry Breitenbach game 6.
21,4684,100,2005-01-06,Kerry Breitenbach vs. Alli Hammond vs. Nick Hoffmann,Kerry Breitenbach game 5.
21,4683,99,2005-01-05,Kerry Breitenbach vs. Harry Hall vs. Val Nieman,Kerry Breitenbach game 4.
21,4682,98,2005-01-04,Kerry Breitenbach vs. Chris Mullins vs. Inez Friedman-Boyce,Kerry Breitenbach game 3.
21,4681,97,2005-01-03,Kerry Breitenbach vs. David Jackman vs. Mia Hasouris,Kerry Breitenbach game 2.
21,4680,96,2004-12-31,Maura Gatowski vs. Kerry Breitenbach vs. Michael Starsinic,Kerry Breitenbach game 1.
21,4679,95,2004-12-30,Eric Schwendeman vs. Doug Esker vs. Maura Gatowski,
21,4678,94,2004-12-29,Laurie Genevro Cole vs. Eric Schwendeman vs. Larry Haney,
21,4677,91,2004-12-28,Aaron Thompson vs. Laurie Genevro Cole vs. Dan Suzman,Aaron Thompson game 4.
21,4676,89,2004-12-27,Aaron Thompson vs. Christian Mastrodonato vs. David Gibbs,Aaron Thompson game 3.
21,4675,87,2004-12-24,Aaron Thompson vs. Paul Boyer vs. Catherine Ewen,Aaron Thompson game 2.
21,4674,82,2004-12-23,Hugh Price vs. Aaron Thompson vs. Jessica Ayers,Aaron Thompson game 1.
21,4673,78,2004-12-22,Dale Masel vs. Hugh Price vs. David Camp,
21,4672,77,2004-12-21,Lyle Brenner vs. Dale Masel vs. Emily Lawrence,
21,4671,76,2004-12-20,Grayson Holmes vs. Michael Kalk vs. Lyle Brenner,
21,4670,75,2004-12-17,Grayson Holmes vs. Jennifer West vs. Harry Sering,
21,4669,74,2004-12-16,Joel Kahn vs. Grayson Holmes vs. Cliff Kowalczyk,
21,4668,73,2004-12-15,Joel Kahn vs. Ethan de Seife vs. Maureen McKay,
21,4667,72,2004-12-14,Robert Bowsher vs. Joel Kahn vs. Jerry Mayer,
21,4666,71,2004-12-13,Robert Bowsher vs. Snow Tempest vs. David Davalos,
21,4665,70,2004-12-10,Tom McCudden vs. Robert Bowsher vs. Colette Moran,
21,4664,69,2004-12-09,Megan Susman vs. Karen Lafferty vs. Tom McCudden,
21,4663,68,2004-12-08,Jackie Cipa vs. Alex Bready vs. Megan Susman,
21,4662,67,2004-12-07,Dennis Grace vs. Jackie Cipa vs. Shelley Singh,
21,4661,66,2004-12-06,Pete DeBalli vs. Dennis Grace vs. Andy Zimdars,
21,4660,65,2004-12-03,Katie Fitzgerald vs. Pete DeBalli vs. Kord Heinemann,
21,4659,64,2004-12-02,Katie Fitzgerald vs. Sherri Benoun vs. Josh Kolchins,
21,4658,63,2004-12-01,Nancy Zerg vs. Nathan Brownback vs. Katie Fitzgerald,Ken Jennings is brought out at the beginning to be...
21,4657,62,2004-11-30,Ken Jennings vs. Nancy Zerg vs. David Hankins,Ken Jennings game 75. Nancy Zerg ends Ken's streak. (Jerry...
21,4656,61,2004-11-29,Ken Jennings vs. Rob Kimbro vs. Kathi Fry,Ken Jennings game 74.
21,4655,60,2004-11-26,Ken Jennings vs. Andrew Smith vs. Sanda Kurtz,Ken Jennings game 73.
21,4654,59,2004-11-25,Ken Jennings vs. Philip Graves vs. Whitney Donaghy,Ken Jennings game 72.
21,4653,58,2004-11-24,Ken Jennings vs. Lisa Buckhout vs. Dan Ford,Ken Jennings game 71. Ken sets a new second-highest single-day...
21,4652,57,2004-11-23,Kermin Fleming vs. Rachel McCool vs. Ari Schoenholtz,2004 College Championship final game 2.
21,4651,56,2004-11-22,Kermin Fleming vs. Rachel McCool vs. Ari Schoenholtz,2004 College Championship final game 1.
21,4650,55,2004-11-19,Kermin Fleming vs. Kelley Burd vs. Lindsey Hargrove,2004 College Championship semifinal game 3.
21,4649,54,2004-11-18,Lily Wang vs. Rachel McCool vs. Amory Jendrek,2004 College Championship semifinal game 2.
21,4648,53,2004-11-17,Casey Retterer vs. Ari Schoenholtz vs. Vicky Manos,2004 College Championship semifinal game 1.
21,4647,52,2004-11-16,Rachel McCool vs. Brad Selvig vs. Christina Maes,2004 College Championship quarterfinal game 5.
21,4646,51,2004-11-15,Lily Wang vs. Ari Schoenholtz vs. Lindsey Hargrove,2004 College Championship quarterfinal game 4.
21,4645,50,2004-11-12,Larry Marshall vs. Kelley Burd vs. Matt Bushell,2004 College Championship quarterfinal game 3.
21,4644,49,2004-11-11,Amanda Nowotny vs. Jeff Love vs. Vicky Manos,2004 College Championship quarterfinal game 2.
21,4643,48,2004-11-10,Kermin Fleming vs. Amory Jendrek vs. Casey Retterer,2004 College Championship quarterfinal game 1.
21,4642,47,2004-11-09,Ken Jennings vs. Jeff Hoppes vs. Dave Oosterhuis,Ken Jennings game 70.
21,4641,46,2004-11-08,Ken Jennings vs. Robert Kirkpatrick vs. Jennifer Peebles,Ken Jennings game 69.
21,4640,45,2004-11-06,Ken Jennings vs. Ryan Cook vs. Leo Wolpert,Ken Jennings game 68. U.S. presidential election coverage on 2004-11-02...
21,4639,44,2004-11-05,Ken Jennings vs. John Murray vs. Elizabeth Costello,Ken Jennings game 67.
21,4638,43,2004-11-04,Ken Jennings vs. Jerry Taggart vs. Jennifer Knapp,Ken Jennings game 66.
21,4637,42,2004-11-03,Ken Jennings vs. Denise Tanyol vs. Rob Perry,Ken Jennings game 65. Ken breaks Kevin Olmstead's record for...
21,4636,41,2004-11-01,Ken Jennings vs. Ben Wiles vs. Lisa Ellis,Ken Jennings game 64.
21,4635,40,2004-10-29,Ken Jennings vs. Brian Shipley vs. Sandy Grimwade,Ken Jennings game 63. Ken gets his tenth consecutive correct...
21,4634,39,2004-10-28,Ken Jennings vs. Lori Ann Tennant vs. Bob Joseph,Ken Jennings game 62.
21,4633,38,2004-10-27,Ken Jennings vs. Adam Villani vs. Merritt Hamilton Allen,Ken Jennings game 61.
21,4632,37,2004-10-26,Ken Jennings vs. Jeff Matthews vs. Mary Carpenter,Ken Jennings game 60.
21,4631,36,2004-10-25,Ken Jennings vs. Jennifer Harriss vs. Nathan Gordon,"Ken Jennings game 59.

Ken breaks the $2 million mark."
21,4630,35,2004-10-22,Ross Gardiner vs. Theodora Messalas vs. Patrick Zakem,2004-B Kids Week game 5.
21,4629,34,2004-10-21,Lorna Johnson vs. Edward Lee vs. Alex Nutman,2004-B Kids Week game 4.
21,4628,33,2004-10-20,Josh Klein vs. Grace Thomas vs. Tamika Turner,2004-B Kids Week game 3.
21,4627,32,2004-10-19,Jake Houser vs. Nithya Kubendran vs. Emily Riippa,2004-B Kids Week game 2.
21,4626,31,2004-10-18,Megan Fraedrich vs. Tim Koch vs. Kelly Scurry,2004-B Kids Week game 1.
21,4625,30,2004-10-15,Ken Jennings vs. Josh Rosenfeld vs. José Ruiz Jr.,Ken Jennings game 58.
21,4624,29,2004-10-14,Ken Jennings vs. Graham House vs. K.C. Backer,"Ken Jennings game 57. (Tie Domi: Hi, I'm Tie Domi..."
21,4623,28,2004-10-13,Ken Jennings vs. Marielle Poss vs. Larry Bellinger,Ken Jennings game 56.
21,4622,27,2004-10-12,Ken Jennings vs. Matt Kleinmaier vs. Marcy Palino,Ken Jennings game 55. (Jimmy: Howdy! Come along and sing...
21,4621,26,2004-10-11,Ken Jennings vs. Sunny Schomaker vs. Tristan Mabry,Ken Jennings game 54. (Cheryl: Go to outer space without...
21,4620,25,2004-10-08,Ken Jennings vs. Aimee Watson vs. Al Lindke,Ken Jennings game 53.
21,4619,24,2004-10-07,Ken Jennings vs. Steve Kornya vs. Jennifer Lord,Ken Jennings game 52.
21,4618,23,2004-10-06,Ken Jennings vs. Kathryn Dorminey vs. Bill Carter,Ken Jennings game 51.
21,4617,22,2004-10-05,Ken Jennings vs. Pat Greene vs. Jay Wolman,Ken Jennings game 50.
21,4616,21,2004-10-04,Ken Jennings vs. Jeff Suchard vs. Beth Salkind,Ken Jennings game 49. The first regular play game of...
21,4615,20,2004-10-01,Arthur Gandolfi vs. Tom Walsh vs. Russ Schumacher,2004 Tournament of Champions final game 2.
21,4614,19,2004-09-30,Arthur Gandolfi vs. Tom Walsh vs. Russ Schumacher,2004 Tournament of Champions final game 1.
21,4613,18,2004-09-29,Tom Baker vs. Arthur Gandolfi vs. Steve Reynolds,2004 Tournament of Champions semifinal game 3.
21,4612,17,2004-09-28,Tom Walsh vs. Anne Boyd vs. Chris Miller,2004 Tournament of Champions semifinal game 2.
21,4611,16,2004-09-27,Russ Schumacher vs. Seth Alcorn vs. Vinita Kailasanath,2004 Tournament of Champions semifinal game 1.
21,4610,15,2004-09-24,Sean Ryan vs. Anne Boyd vs. Jim Stalley,2004 Tournament of Champions quarterfinal game 5.
21,4609,14,2004-09-23,Chris Miller vs. Tom Baker vs. Russ Schumacher,2004 Tournament of Champions quarterfinal game 4.
21,4608,13,2004-09-22,John Beck vs. Scott Renzoni vs. Vinita Kailasanath,2004 Tournament of Champions quarterfinal game 3.
21,4607,12,2004-09-21,Tom Walsh vs. Seth Alcorn vs. Steve Reynolds,2004 Tournament of Champions quarterfinal game 2.
21,4606,11,2004-09-20,Arthur Gandolfi vs. Sam Ott vs. Keith Williams,2004 Tournament of Champions quarterfinal game 1.
21,4605,10,2004-09-17,Ken Jennings vs. Marilyn Werner vs. Greg Taylor,Ken Jennings game 48.
21,4604,9,2004-09-16,Ken Jennings vs. John Cook vs. Elaine Skopelja,Ken Jennings game 47.
21,4603,8,2004-09-15,Ken Jennings vs. Cara Butler vs. David Fishbach,Ken Jennings game 46.
21,4602,7,2004-09-14,Ken Jennings vs. Kate Duffy vs. Robert Quinn,Ken Jennings game 45.
21,4601,6,2004-09-13,Ken Jennings vs. Dana Dolan vs. Bruce England,Ken Jennings game 44.
21,4600,5,2004-09-10,Ken Jennings vs. Kollin Min vs. Bill Scheller,Ken Jennings game 43.
21,4599,4,2004-09-09,Ken Jennings vs. Amy Helmes vs. Todd Perkins,Ken Jennings game 42.
21,4598,3,2004-09-08,Ken Jennings vs. Adam Meyer vs. Laura Gustafson,Ken Jennings game 41.
21,4597,2,2004-09-07,Ken Jennings vs. Bob Watts vs. Rich Hartz,Ken Jennings game 40.
21,4596,1,2004-09-06,Ken Jennings vs. Betsey Casman vs. J.D. Smith,"Ken Jennings game 39.
First game of Season 21.  New title graphics."
20,4595,920,2004-07-23,Ken Jennings vs. Sarah Mulloy vs. Kristine O'Connell-McCoy,Ken Jennings game 38. Ken sets a new single-day cash...
20,4594,2732,2004-07-22,Ken Jennings vs. Michael Jaeger vs. Denele Hamada,Ken Jennings game 37.
20,4593,2731,2004-07-21,Ken Jennings vs. Liese Tamburrino vs. Art Borgemenke,Ken Jennings game 36.
20,4592,2730,2004-07-20,Ken Jennings vs. Christopher Mensel vs. Susan Keller,Ken Jennings game 35.
20,4591,2729,2004-07-19,Ken Jennings vs. Beverly Herter vs. Tim Crockett,Ken Jennings game 34.
20,4590,2485,2004-07-16,Ken Jennings vs. Mary McCarthy vs. Frank McNeil,Ken Jennings game 33.
20,4589,2723,2004-07-15,Ken Jennings vs. Lou Ascatigno vs. Tom Vanderloo,Ken Jennings game 32.
20,4588,2722,2004-07-14,Ken Jennings vs. Greg Narver vs. Darcy Smith,Ken Jennings game 31.
20,4587,2721,2004-07-13,Ken Jennings vs. Irene Lawrence vs. Max Corrick,"Ken Jennings game 30.

Ken breaks the $1 million mark."
20,4586,2705,2004-07-12,Ken Jennings vs. Rich Carroll vs. Jennifer Lajewski,Ken Jennings game 29.
20,4585,2704,2004-07-09,Ken Jennings vs. Kate Carlyle vs. Darcy Vernier,Ken Jennings game 28.
20,4584,2703,2004-07-08,Ken Jennings vs. Oliver Mellet vs. Leonard Koss,Ken Jennings game 27.
20,4583,2700,2004-07-07,Ken Jennings vs. Michael Vance vs. Vanessa Osborne,Ken Jennings game 26. (Sarah: We'll go beyond the burrito...
20,4582,2699,2004-07-06,Ken Jennings vs. Tom Aquino vs. Jenny Miller,Ken Jennings game 25.
20,4581,2697,2004-07-05,Ken Jennings vs. Lucinda Sabino vs. Nick Aretakis,Ken Jennings game 24.
20,4580,2696,2004-07-02,Ken Jennings vs. Judy MacLeod Reardon vs. Mary Ann Eitler,Ken Jennings game 23.
20,4579,2695,2004-07-01,Ken Jennings vs. Vicki Reynolds vs. Chris Mason,Ken Jennings game 22.
20,4578,2694,2004-06-30,Ken Jennings vs. Ryan McClarren vs. Sue Richman,Ken Jennings game 21.
20,4577,2693,2004-06-29,Ken Jennings vs. Alan Paul vs. Laura Leslie,Ken Jennings game 20.
20,4576,2687,2004-06-28,Ken Jennings vs. Michael Magdalena vs. Lori Fountain,Ken Jennings game 19.
20,4575,2684,2004-06-25,Ken Jennings vs. Chris Edwards vs. Michael Cudahy,Ken Jennings game 18.
20,4574,2683,2004-06-24,Ken Jennings vs. Bryan Givens vs. Miriam Bamberger,Ken Jennings game 17.
20,4573,2682,2004-06-23,Ken Jennings vs. Cathy Weber vs. Sarah Jane Woodall,Ken Jennings game 16. (Sarah: We're doing our best for...
20,4572,2678,2004-06-22,Ken Jennings vs. Rick Faulkner vs. Kelly Parker,Ken Jennings game 15.
20,4571,2675,2004-06-21,Ken Jennings vs. Matt Ottinger vs. Scheri Mullins,Ken Jennings game 14.
20,4570,1619,2004-06-18,Ken Jennings vs. Bret Bradigan vs. Ellen Cook,Ken Jennings game 13.
20,4569,1613,2004-06-17,Ken Jennings vs. Steve DiGiulio vs. Deirdre Basile,Ken Jennings game 12.
20,4568,1612,2004-06-16,Ken Jennings vs. Patricia Davis vs. Josh Thorpe,Ken Jennings game 11.
20,4567,1611,2004-06-15,Ken Jennings vs. Karen Gasperino vs. David Steinhardt,Ken Jennings game 10.
20,4566,1610,2004-06-14,Ken Jennings vs. Carla DenHartog vs. Joe Riley,Ken Jennings game 9.
20,4565,1594,2004-06-11,Ken Jennings vs. Al Arsenault vs. Ethan Culbreth,Ken Jennings game 8.
20,4564,1587,2004-06-10,Ken Jennings vs. Susan Gress vs. Laura Adomunas,Ken Jennings game 7.
20,4563,1576,2004-06-09,Ken Jennings vs. Kevin Stanley vs. Anne Fritz,Ken Jennings game 6. (Jimmy: If you can't run away...
20,4562,1552,2004-06-08,Ken Jennings vs. Corey Halgren vs. Paula Filson,Ken Jennings game 5.
20,4561,1551,2004-06-07,Ken Jennings vs. Josh Hornik vs. Clinton Wieden,Ken Jennings game 4.
20,4560,1539,2004-06-04,Ken Jennings vs. Neil Thom vs. Dane Petersen,"Ken Jennings game 3. (Jimmy: During the Depression, some people..."
20,4559,1517,2004-06-03,Ken Jennings vs. Chad Kaihe vs. Carrie Youngblood,Ken Jennings game 2.
20,4558,224,2004-06-02,Jerry Harvey vs. Ken Jennings vs. Julia Lazarus,Ken Jennings game 1.
20,4557,2646,2004-06-01,Jerry Harvey vs. Toby Guebert vs. Sue McClung,
20,4556,2645,2004-05-31,Anne Boyd vs. Patti Gregg vs. Jerry Harvey,Anne Boyd game 5.
20,4555,2644,2004-05-28,Anne Boyd vs. Jen Jorczak vs. Philip Blustein,Anne Boyd game 4.
20,4554,2643,2004-05-27,Anne Boyd vs. M'Liss Moore vs. Andy Yermack,Anne Boyd game 3.
